No, norma, norm_delta_time, elapsed_norm_time
560, 6.90993e-310, 0.00185797, 1.04046
561, 6.90993e-310, 0.00185797, 1.04232
562, 6.90993e-310, 0.00185797, 1.04418
563, 6.90993e-310, 0.00185797, 1.04604
564, 6.90993e-310, 0.00185797, 1.04789
565, 6.90993e-310, 0.00185797, 1.04975
566, 6.90993e-310, 0.00185797, 1.05161
567, 6.90993e-310, 0.00185797, 1.05347
568, 6.90993e-310, 0.00185797, 1.05533
569, 6.90993e-310, 0.00185797, 1.05718
570, 6.90993e-310, 0.00185797, 1.05904
571, 6.90993e-310, 0.00185797, 1.0609
572, 6.90993e-310, 0.00185797, 1.06276
573, 6.90993e-310, 0.00185797, 1.06462
574, 6.90993e-310, 0.00185797, 1.06647
575, 6.90993e-310, 0.00185797, 1.06833
576, 6.90993e-310, 0.00185797, 1.07019
577, 6.90993e-310, 0.00185797, 1.07205
578, 6.90993e-310, 0.00185797, 1.07391
579, 6.90993e-310, 0.00185797, 1.07576
580, 6.90993e-310, 0.00185797, 1.07762
581, 6.90993e-310, 0.00185797, 1.07948
582, 6.90993e-310, 0.00185797, 1.08134
583, 6.90993e-310, 0.00185797, 1.0832
584, 6.90993e-310, 0.00185797, 1.08505
585, 6.90993e-310, 0.00185797, 1.08691
