No, norma, norm_delta_time, elapsed_norm_time
511, 0.257349, 0.00304987, 1.36804
512, 0.256863, 0.00304702, 1.37109
513, 0.256331, 0.00304364, 1.37413
514, 0.255843, 0.00304083, 1.37717
515, 0.255317, 0.00303761, 1.38021
516, 0.254825, 0.00303483, 1.38324
517, 0.25431, 0.00303181, 1.38628
518, 0.25381, 0.00302906, 1.38931
519, 0.253307, 0.00302632, 1.39233
520, 0.252798, 0.00302357, 1.39535
521, 0.25231, 0.00302115, 1.39838
522, 0.251789, 0.0030184, 1.40139
523, 0.251319, 0.00301636, 1.40441
524, 0.250783, 0.0030136, 1.40742
525, 0.250311, 0.0030117, 1.41044
526, 0.249782, 0.00300919, 1.41345
527, 0.249296, 0.00300728, 1.41645
528, 0.248788, 0.00300519, 1.41946
529, 0.248287, 0.00300325, 1.42246
530, 0.247806, 0.00300162, 1.42546
531, 0.247292, 0.00299963, 1.42846
532, 0.246839, 0.00299844, 1.43146
533, 0.24632, 0.00299644, 1.43446
534, 0.245865, 0.00299519, 1.43745
535, 0.245391, 0.00299366, 1.44045
536, 0.244947, 0.00299235, 1.44344
537, 0.24454, 0.0029913, 1.44643
538, 0.244132, 0.00298991, 1.44942
539, 0.243821, 0.00298925, 1.45241
540, 0.243504, 0.00298786, 1.4554
541, 0.243312, 0.00298712, 1.45838
542, 0.243202, 0.00298619, 1.46137
543, 0.243229, 0.00298535, 1.46436
544, 0.243454, 0.00298489, 1.46734
545, 0.243854, 0.00298394, 1.47032
546, 0.244578, 0.00298365, 1.47331
547, 0.245589, 0.00298286, 1.47629
548, 0.247025, 0.00298245, 1.47927
549, 0.248922, 0.0029821, 1.48226
550, 0.251315, 0.00298157, 1.48524
551, 0.254311, 0.00298165, 1.48822
552, 0.257808, 0.00298099, 1.4912
553, 0.2619, 0.00298095, 1.49418
554, 0.266458, 0.00298075, 1.49716
555, 0.27139, 0.00298057, 1.50014
