No, norma, norm_delta_time, elapsed_norm_time
302, 0.619782, 0.00245653, 0.706356
303, 0.618229, 0.00245691, 0.708813
304, 0.616734, 0.0024575, 0.71127
305, 0.615392, 0.00245869, 0.713729
306, 0.613731, 0.00245857, 0.716187
307, 0.612454, 0.00245995, 0.718647
308, 0.610792, 0.00245972, 0.721107
309, 0.609396, 0.00246048, 0.723568
310, 0.60794, 0.00246091, 0.726028
311, 0.606423, 0.00246099, 0.728489
312, 0.605198, 0.00246216, 0.730952
313, 0.603552, 0.00246148, 0.733413
314, 0.602324, 0.0024624, 0.735875
315, 0.600794, 0.00246196, 0.738337
316, 0.599469, 0.00246224, 0.7408
317, 0.598165, 0.00246248, 0.743262
318, 0.596732, 0.00246206, 0.745724
319, 0.595693, 0.00246314, 0.748187
320, 0.594138, 0.00246196, 0.750649
321, 0.593019, 0.00246247, 0.753112
322, 0.591717, 0.00246209, 0.755574
323, 0.590499, 0.00246195, 0.758036
324, 0.589496, 0.00246261, 0.760498
325, 0.588153, 0.00246175, 0.76296
326, 0.587207, 0.00246249, 0.765423
327, 0.586, 0.00246207, 0.767885
328, 0.584928, 0.00246218, 0.770347
329, 0.584066, 0.00246316, 0.77281
330, 0.582831, 0.00246255, 0.775273
331, 0.581952, 0.00246346, 0.777736
332, 0.580932, 0.0024638, 0.7802
333, 0.579894, 0.0024641, 0.782664
334, 0.579148, 0.00246569, 0.78513
335, 0.57801, 0.00246564, 0.787595
336, 0.577118, 0.00246671, 0.790062
337, 0.576281, 0.00246808, 0.79253
338, 0.575235, 0.0024686, 0.794999
339, 0.574459, 0.00247035, 0.797469
340, 0.573481, 0.00247126, 0.79994
341, 0.572578, 0.00247254, 0.802413
342, 0.571842, 0.00247458, 0.804887
343, 0.570808, 0.00247535, 0.807363
344, 0.570039, 0.00247729, 0.80984
345, 0.569141, 0.00247865, 0.812319
346, 0.568281, 0.00248013, 0.814799
347, 0.567611, 0.00248232, 0.817281
348, 0.566735, 0.00248329, 0.819765
349, 0.566282, 0.00248538, 0.82225
350, 0.56604, 0.00248667, 0.824737
351, 0.566742, 0.00248831, 0.827225
352, 0.569332, 0.00249021, 0.829715
353, 0.575271, 0.00249132, 0.832206
354, 0.587527, 0.0024935, 0.8347
355, 0.608278, 0.0024944, 0.837194
356, 0.639106, 0.00249613, 0.83969
357, 0.677071, 0.00249757, 0.842188
358, 0.715424, 0.0024988, 0.844687
359, 0.746268, 0.00250103, 0.847188
360, 0.762745, 0.00250182, 0.84969
361, 0.763621, 0.00250382, 0.852194
362, 0.750659, 0.00250681, 0.8547
363, 0.72783, 0.00251061, 0.857211
364, 0.699656, 0.00251516, 0.859726
